"country","year","launched","foiled","all","population","percentagemuslims","refugees","gdpcap","unemployment","cpi","socialspend","rightwingness","securityspend","troops_in_mw","rwattacks","all_poisson","launched_poisson","nb_all","nb_launched"
"Australia",1993,0,0,0,17667000,1.255,53505,17634.256,10.8739995956421,56.58231,15.547,3.88330006599426,NA,73,NA,0,0,0,0
"Australia",1994,0,0,0,17855000,1.301924,57575,18046.02,9.718999863,57.69677,15.272,3.88330006599426,NA,66,NA,0,0,0,0
"Australia",1995,0,0,0,18072000,1.34806,62145,20319.631,8.468999863,60.36684,16.915001,3.88330006599426,NA,0,NA,2,0,4,0
"Australia",1996,0,0,0,18311000,1.394196,67313,21861.326,8.505999565,61.945671,17.028999,7.60624980926514,NA,0,NA,1,1,0,0
"Australia",1997,0,0,0,18517000,1.4403321,66074,23468.598,8.362000465,62.08498,16.788,7.60624980926514,NA,115,NA,1,0,0,0
"Australia",1998,0,0,0,18711000,1.4864681,69745,21318.965,7.676000118,62.618992,17.621,7.60624980926514,1.51642932816892,115,NA,2,0,0,0
"Australia",1999,0,0,0,18926000,1.532604,64918,20533.035,6.872000217,63.54771,17.249001,7.60624980926514,1.45184441261482,115,NA,0,0,0,0
"Australia",2000,0,0,0,19153000,1.57874,60246,21679.248,6.282999992,66.38031,18.253,7.60624980926514,1.5412741502214,115,NA,0,1,0,0
"Australia",2001,0,0,0,19413000,1.6683968,57895,19490.861,6.742000103,69.305779,17.548,7.60624980926514,1.59389488672899,117,NA,1,0,0,0
"Australia",2002,0,0,0,19651400,1.7580537,59436,20082.482,6.368000031,71.372177,17.356001,7.60624980926514,1.63191669996005,117,NA,2,0,4,0
"Australia",2003,0,0,0,19895400,1.8477105,56258,23447.031,5.928999901,73.322487,17.563999,7.60624980926514,1.63767262574634,1117,NA,0,0,1,0
"Australia",2004,0,1,1,20127400,1.9373673,63476,30430.676,5.394999981,75.040627,17.257999,7.60624980926514,1.60640349707439,967,NA,0,0,0,0
"Australia",2005,0,1,1,20394800,2.027024,64964,33999.242,5.032000065,77.0606,16.709,7.60624980926514,1.63875033870919,980,NA,2,1,1,0
"Australia",2006,0,0,0,20697900,2.1166809,68948,36044.922,4.782000065,79.800323,15.736,7.60624980926514,1.69493085267437,1911,NA,1,0,0,0
"Australia",2007,0,0,0,20827600,2.2063377,22164,40960.055,4.376999855,81.657768,15.895,3.88330006599426,1.67551025088485,1801,NA,0,0,0,0
"Australia",2008,0,0,0,21249200,2.2959945,20919,49601.656,4.234000206,85.210121,17.089001,3.88330006599426,1.67052204309821,2653,NA,1,0,0,0
"Australia",2009,0,1,1,21691700,2.3856514,22548,42772.359,5.56099987,86.719292,16.933001,3.88330006599426,1.71286593796087,1942,NA,0,1,0,0
"Australia",2010,0,0,0,22031750,2.4753082,21805,52022.125,5.210999966,89.250061,16.594,3.88330006599426,1.67257038221911,1905,NA,0,0,0,0
"Australia",2011,0,0,0,22340024,2.564965,23434,62517.832,5.080999851,92.198753,17.052,3.88330006599426,1.67413825528958,2060,NA,1,0,0,0
"Australia",2012,0,0,0,22733465,2.6546218,30083,68012.148,5.223999977,93.824013,17.292999,3.88330006599426,1.66307905906827,2059,NA,1,0,0,0
"Australia",2013,0,0,0,23128129,2.7442787,34503,68150.109,5.662000179,96.122589,17.636,5.34321248531342,1.64469856680826,2005,NA,0,1,0,1
"Australia",2014,1,1,2,23475686,2.8339355,35582,62510.793,6.077000141,98.514053,18.266001,5.34321248531342,1.69118448160502,1486,NA,0,0,1,0
"Australia",2015,1,3,4,23815995,2.9235923,36917,56755.723,6.053999901,100,18.535,6.80312490463257,1.76297664739383,1228,NA,1,0,0,0
"Australia",2016,1,4,5,24190907,2.9452167,42188,49971.133,5.710000038,101.277,17.808001,7.07083320617676,NA,1575,NA,0,0,0,0
"Austria",1993,0,0,0,7905633,3.2620001,57687,24081.527,4.25,66.143417,25.471001,5.10129976272583,NA,464,0,0,1,0,0
"Austria",1994,0,0,0,7936118,3.3937924,40703,25646.701,3.535000086,68.096909,26.323999,5.10129976272583,NA,472,0,0,0,1,0
"Austria",1995,0,0,0,7948278,3.5252221,34385,30325.85,4.347000122,69.624573,26.275999,5.10129976272583,1.49817605299851,468,1,0,1,0,0
"Austria",1996,0,0,0,7959017,3.6566517,89116,29809.076,5.281000137,70.920273,26.399,5.10129976272583,1.49538558157493,497,0,0,0,0,0
"Austria",1997,0,0,0,7968041,3.7880814,84394,26705.479,5.149000168,71.846474,25.854,5.10129976272583,1.49688094387267,823,0,0,0,3,0
"Austria",1998,0,0,0,7976789,3.9195111,80300,27361.875,5.522999763,72.509232,25.632,5.10129976272583,1.48324944342049,653,0,1,0,0,0
"Austria",1999,0,0,0,7992324,4.0509405,82081,27174.297,4.697999954,72.921799,25.954,5.10129976272583,1.49699843875843,628,0,4,0,0,4
"Austria",2000,0,0,0,8011566,4.1823702,15492,24564.459,4.686999798,74.631721,25.688,7.41134977340698,1.41770979981506,903,0,2,0,0,0
"Austria",2001,0,0,0,8042293,4.3761134,14390,24537.514,4.006999969,76.609459,25.750999,7.41134977340698,1.42826385098693,913,0,1,0,1,0
"Austria",2002,0,0,0,8081957,4.5698562,14130,26401.746,4.848999977,77.996368,26.047001,7.41134977340698,1.42740946907146,923,0,0,0,0,0
"Austria",2003,0,0,0,8121423,4.7635994,16109,32222.896,4.778999805,79.05365,26.584999,7.41134977340698,1.42837266541552,382,0,2,1,0,0
"Austria",2004,0,0,0,8171966,4.9573426,17795,36821.52,5.834000111,80.683113,26.329,7.41134977340698,1.44421915800014,372,0,1,0,0,2
"Austria",2005,0,0,0,8227829,5.1510854,21230,38403.133,5.627999783,82.538116,25.952,7.65164995193481,1.37033536904433,673,0,0,0,0,0
"Austria",2006,0,0,0,8268641,5.3448286,25486,40635.281,5.243000031,83.727951,25.665001,7.65164995193481,1.35847193936177,669,0,1,0,0,0
"Austria",2007,0,1,1,8295487,5.5385718,30773,46855.773,4.857999802,85.54364,25.086,5.10129976272583,1.29835775641329,664,0,0,0,0,0
"Austria",2008,0,0,0,8321496,5.7323146,37557,51708.766,4.127999783,88.294678,25.514999,5.10129976272583,1.32934525105723,724,0,0,0,0,3
"Austria",2009,0,0,0,8343323,5.9260578,38906,47963.18,5.301000118,88.741722,27.466,5.10129976272583,1.40184823139185,662,0,1,0,0,1
"Austria",2010,0,0,0,8363404,6.119801,42630,46858.043,4.820000172,90.351082,27.562,5.10129976272583,1.36169508379683,509,0,2,0,0,0
"Austria",2011,0,0,0,8391643,6.3135438,47073,51374.957,4.56400013,93.320549,26.743,5.10129976272583,1.32275424012731,685,0,1,2,0,0
"Austria",2012,0,0,0,8429991,6.507287,51730,48567.695,4.864999771,95.64019,27.108999,5.10129976272583,1.33772456713421,737,0,2,1,0,2
"Austria",2013,0,0,0,8479823,6.7010298,55598,50716.707,5.335000038,97.553146,27.513,5.10129976272583,1.32127361225426,849,0,0,0,8,0
"Austria",2014,0,1,1,8546356,6.894773,60747,51717.496,5.619999886,99.119659,27.735001,5.10129976272583,1.32956393572345,493,0,0,1,0,0
"Austria",2015,0,0,0,8642699,7.0885162,72216,44178.047,5.72300005,100.0083,27.701,5.10129976272583,1.34328589284613,496,0,2,0,0,0
"Austria",2016,0,0,0,8736668,7.1510782,93250,45237.805,6.013999939,100.9,27.837,5.10129976272583,1.34545309314693,517,0,2,1,0,0
"Belgium",1993,0,0,0,10084475,4.0250001,24908,22283.936,8.07699966430664,66.143417,25.243999,4.36017513275146,NA,1040,0,0,1,0,0
"Belgium",1994,0,0,0,10115603,4.1459041,19497,24208.555,9.647000313,68.096909,24.65,4.36017513275146,NA,422,0,2,0,0,0
"Belgium",1995,1,0,1,10136811,4.2667403,31691,28413.826,9.338999748,69.624573,25.169001,4.36017513275146,1.43214066666635,94,0,0,0,0,0
"Belgium",1996,0,0,0,10156637,4.3875771,36060,27489.555,9.482999802,70.920273,25.737,4.36017513275146,1.47419046690165,420,0,0,1,0,2
"Belgium",1997,0,0,0,10181245,4.5084138,36060,24820.938,8.956000328,71.846474,24.723,4.36017513275146,1.48887892316651,123,0,0,0,0,0
"Belgium",1998,0,0,0,10203008,4.6292505,15509,25338.443,9.322999954,72.509232,24.73,4.36017513275146,1.47839558978918,550,0,0,0,0,0
"Belgium",1999,0,0,0,10226419,4.7500873,16760,25244.275,8.649000168,72.921799,24.535999,4.20903348922729,1.51571803773386,1650,0,0,0,3,0
"Belgium",2000,0,0,0,10251250,4.870924,18832,23041.535,6.585999966,74.631721,23.485001,4.20903348922729,1.51117653574978,1450,0,0,0,0,0
"Belgium",2001,0,1,1,10286570,5.0387707,12265,22995.158,6.177000046,76.609459,23.989,4.20903348922729,1.68827498752529,1250,0,3,0,0,0
"Belgium",2002,0,1,1,10332785,5.2066178,12578,24887.561,6.90899992,77.996368,24.341,4.20903348922729,1.71601052346903,1250,1,1,0,0,0
"Belgium",2003,0,1,1,10376133,5.374465,12595,30587.668,7.679999828,79.05365,25.490999,4.96997499465942,1.74942976569718,169,0,1,0,0,2
"Belgium",2004,0,0,0,10421137,5.5423117,13529,35364.375,7.362999916,80.683113,25.250999,4.96997499465942,1.64476953517573,254,0,0,2,0,0
"Belgium",2005,0,0,0,10478617,5.7101588,15282,36795.977,8.43999958,82.538116,25.229,4.96997499465942,1.67247456437542,254,0,1,0,4,0
"Belgium",2006,0,0,0,10547958,5.878006,16820,38672.707,8.24600029,83.727951,25.108999,4.96997499465942,1.73755926083687,353,2,1,0,0,0
"Belgium",2007,0,0,0,10625700,6.0458527,17575,44262.895,7.458000183,85.54364,24.889999,5.31721758842468,1.67537350244704,681,0,1,0,1,0
"Belgium",2008,0,0,0,10709973,6.2136998,17026,48106.895,6.975999832,88.294678,26.257999,5.62112998962402,1.77922466709368,742,0,0,0,0,0
"Belgium",2009,0,0,0,10796493,6.381547,15545,44583.543,7.907999992,88.741722,28.552999,5.5777997970581,1.89423238995962,1051,0,1,0,4,0
"Belgium",2010,0,1,1,10895586,6.5493941,17892,44141.879,8.291999817,90.351082,28.284,5.22092485427856,1.85457348279631,759,0,0,0,0,0
"Belgium",2011,0,0,0,11038264,6.7172408,22402,47348.523,7.139999866,93.320549,28.732,5.18914985656738,1.85364278536619,651,0,0,0,0,0
"Belgium",2012,0,0,0,11106932,6.885088,22024,44673.117,7.541999817,95.64019,28.684999,5.18914985656738,1.86493315072168,676,0,1,0,0,0
"Belgium",2013,0,0,0,11159407,7.0529351,25629,46744.664,8.425000191,97.553146,29.212999,5.18914985656738,1.86929851354103,383,0,0,1,0,0
"Belgium",2014,1,0,1,11209057,7.2207818,29179,47700.539,8.522999763,99.119659,29.448,5.84369993209839,1.82651109804808,318,0,1,0,0,0
"Belgium",2015,1,2,3,11274196,7.388629,35314,40991.809,8.482000351,100.0083,29.188,5.84369993209839,1.71986463208427,341,0,0,0,2,0
"Belgium",2016,2,1,3,11331422,7.5976543,42168,42012.102,7.829999924,100.9,29.205999,5.84369993209839,1.69627631530947,166,0,0,0,0,0
"Canada",1993,0,0,0,28684764,1.785,183241,20121.162,11.3769998550415,67.606003,20.353001,5.88320016860962,NA,1286,NA,0,0,0,0
"Canada",1994,0,0,0,29000663,1.8540001,186563,19935.381,10.39500046,67.717934,19.257,5.88320016860962,NA,1048,NA,0,1,0,0
"Canada",1995,0,0,0,29302311,1.9230926,152125,20613.787,9.48900032,69.173027,18.354,5.88320016860962,NA,1067,NA,1,1,0,0
"Canada",1996,0,0,0,29610218,1.9921851,138435,21227.348,9.619999886,70.259407,17.551001,5.88320016860962,NA,1240,NA,0,0,0,0
"Canada",1997,0,0,0,29905948,2.0612776,125184,21829.234,9.100999832,71.398483,16.941999,5.05520009994507,NA,1202,NA,0,0,0,1
"Canada",1998,0,0,0,30155173,2.1303701,119371,20952.07,8.277999878,72.109558,17.034,5.05520009994507,NA,1171,NA,0,0,0,0
"Canada",1999,0,0,0,30401286,2.1994627,123316,22238.664,7.583000183,73.36055,16.047001,5.05520009994507,NA,2598,NA,1,0,0,0
"Canada",2000,0,0,0,30685730,2.2685552,126991,24190.25,6.828999996,75.355553,15.763,5.05520009994507,NA,2364,NA,0,2,2,0
"Canada",2001,0,0,0,31020902,2.3127701,129224,23738.182,7.218999863,77.258362,16.198,5.05520009994507,NA,2219,NA,0,0,0,0
"Canada",2002,0,0,0,31360079,2.3569851,129950,24169.285,7.664999962,79.003159,16.209,5.05520009994507,NA,2618,NA,0,0,0,1
"Canada",2003,0,0,0,31644028,2.4012001,133094,28200.658,7.573999882,81.18251,16.290001,5.05520009994507,NA,1819,NA,2,0,0,2
"Canada",2004,1,0,1,31940655,2.445415,141398,32034.309,7.184999943,82.690277,16.287001,5.05520009994507,NA,3391,NA,0,0,0,0
"Canada",2005,0,0,0,32243753,2.4896297,147171,36266.188,6.757999897,84.520683,16.138,5.05520009994507,NA,2691,NA,0,0,5,0
"Canada",2006,0,1,1,32571174,2.5338447,151827,40385.871,6.320000172,86.212799,16.292,8.66079998016357,NA,2711,NA,1,1,0,0
"Canada",2007,0,0,0,32889025,2.5780597,175741,44543.043,6.035999775,88.056358,16.198,8.66079998016357,NA,2618,NA,0,1,0,0
"Canada",2008,0,0,0,33247118,2.6222746,173651,46594.449,6.137000084,90.143532,16.278999,8.66079998016357,NA,2928,NA,0,0,0,0
"Canada",2009,0,0,0,33628895,2.6664894,169434,40773.063,8.343999863,90.413483,18.014999,8.66079998016357,NA,2564,NA,0,0,0,0
"Canada",2010,0,1,1,34004889,2.7107043,165549,47450.32,8.055999756,92.02002,17.528999,8.66079998016357,NA,2890,NA,2,0,1,0
"Canada",2011,0,0,0,34339328,2.7549193,164883,52101.797,7.511000156,94.69976,17.028,8.66079998016357,NA,2966,NA,0,1,0,0
"Canada",2012,0,0,0,34714222,2.7991343,163756,52542.348,7.291999817,96.135109,17.062,8.66079998016357,NA,566,NA,1,0,0,0
"Canada",2013,0,2,2,35082954,2.8433492,160349,52504.656,7.073999882,97.037132,16.784,8.66079998016357,NA,557,NA,0,1,0,0
"Canada",2014,2,0,2,35437435,2.8875639,149163,50835.512,6.914000034,98.887283,16.691,8.66079998016357,NA,979,NA,1,0,0,0
"Canada",2015,0,0,0,35702908,2.9317789,135888,43495.055,6.906000137,100,17.628,5.05520009994507,NA,630,NA,1,0,0,0
"Canada",2016,0,1,1,36109487,3.0762119,97332,42279.902,6.999000072,101.4288,17.436001,5.05520009994507,NA,674,NA,1,0,0,0
"Denmark",1993,0,0,0,5188628,2.4149883,44564,27597.975,10.7189998626709,65.324532,23.791,4.98344993591309,NA,186,0,1,0,0,0
"Denmark",1994,0,0,0,5206180,2.5094075,49558,29995.58,8.036000252,66.625801,25.424,4.74520015716553,NA,362,0,0,0,0,0
"Denmark",1995,0,0,0,5233373,2.6038268,64844,35351.367,6.992000103,68.014023,25.513,4.74520015716553,0.942804099472382,329,0,0,0,0,0
"Denmark",1996,0,0,0,5263074,2.698246,66373,35650.715,6.843999863,69.460213,24.945999,4.3373498916626,0.924887952370471,841,0,1,1,2,0
"Denmark",1997,0,0,0,5284991,2.792665,68122,32835.941,5.400000095,70.975937,24.156,4.3373498916626,0.900858148310812,718,0,0,0,0,0
"Denmark",1998,0,0,0,5304219,2.8870842,69015,33368.141,5.039000034,72.285912,23.740999,4.3373498916626,0.912825765074341,601,0,1,0,5,0
"Denmark",1999,0,0,0,5321799,2.9815035,69006,33440.793,5.140999794,74.091461,24.547001,4.3373498916626,0.922336580171543,1480,0,1,0,2,1
"Denmark",2000,0,0,0,5339616,3.0759227,71035,30743.547,4.475999832,76.242554,23.764999,4.3373498916626,0.902697728061901,1325,0,0,1,2,0
"Denmark",2001,0,0,0,5358783,3.2213914,73284,30751.654,4.164000034,78.025002,24.290001,7.25530004501343,0.920799021867477,1247,0,0,0,0,0
"Denmark",2002,0,0,0,5375931,3.3668604,73597,33228.695,4.274000168,79.916656,24.804001,7.25530004501343,0.929892180221327,1130,0,0,0,2,0
"Denmark",2003,0,0,0,5390574,3.5123291,69858,40458.777,5.397999763,81.574997,25.327999,7.25530004501343,0.94038547689021,1040,0,1,0,0,0
"Denmark",2004,0,0,0,5404523,3.6577978,65310,46511.598,5.203999996,82.51667,25.118999,7.25530004501343,0.942031373345926,598,0,1,0,0,0
"Denmark",2005,0,1,1,5419432,3.8032668,44374,48799.824,4.829999924,84.01667,25.195,7.25530004501343,0.938092591428576,774,0,0,0,1,0
"Denmark",2006,0,1,1,5437272,3.9487355,36659,52027,3.897000074,85.633331,24.961,7.25530004501343,0.908182927731822,707,0,1,0,0,0
"Denmark",2007,0,1,1,5461438,4.0942044,26788,58487.055,3.801000118,87.083344,24.982,7.25530004501343,0.914112373111311,996,0,1,0,0,0
"Denmark",2008,0,1,1,5493621,4.2396731,23401,64322.063,3.434000015,90.058327,25.371,7.25530004501343,0.96904199641165,980,0,1,0,0,2
"Denmark",2009,0,1,1,5523095,4.3851418,20355,58163.277,6.006999969,91.23333,28.250999,7.25530004501343,1.07453360835548,800,0,1,1,0,4
"Denmark",2010,0,4,4,5547683,4.5306106,17922,58041.398,7.464000225,93.341667,28.591999,7.25530004501343,1.03979975707461,731,0,2,0,0,0
"Denmark",2011,0,0,0,5570572,4.6760793,13399,61753.648,7.572999954,95.916656,28.634001,3.6031334400177,1.06077708932094,925,0,0,0,0,0
"Denmark",2012,0,1,1,5591572,4.821548,11814,58507.508,7.526000023,98.216667,28.747,3.6031334400177,1.0192072309799,925,0,0,0,0,0
"Denmark",2013,0,0,0,5614932,4.9670172,13170,61191.195,6.997000217,98.991669,28.775999,3.6031334400177,1.01421116876908,764,0,0,0,0,0
"Denmark",2014,0,0,0,5643475,5.1124859,17785,62548.984,6.589000225,99.550003,28.823,4.3373498916626,1.01157652649032,317,0,1,1,0,0
"Denmark",2015,1,0,1,5683483,5.2579546,27326,53254.855,6.168000221,100,28.99,7.29199981689453,0.979052679067951,285,0,0,0,0,0
"Denmark",2016,0,0,0,5728010,5.310421,33507,54664,6.181000233,100.25,28.749001,6.83686685562134,0.980544616132624,160,0,1,0,0,0
"Finland",1993,0,0,0,5066447,0.27279776,8511,17608.813,16.201000213623,72.15226,32.264,6.65670013427734,1.446772763,902,0,0,0,0,0
"Finland",1994,0,0,0,5088333,0.2837913,9511,20301.334,16.4260006,72.937683,31.566999,6.47946643829346,1.41158580259838,534,0,3,0,0,0
"Finland",1995,0,0,0,5107790,0.29478484,10191,26271.6,17.00499916,73.514793,28.902,4.60519981384277,1.39321555774285,522,0,0,0,0,0
"Finland",1996,0,0,0,5124573,0.30577838,11382,25783.451,15.57199955,73.977348,28.738001,4.60519981384277,1.42726996659581,940,0,2,0,0,0
"Finland",1997,0,0,0,5139835,0.31677189,12017,24691.873,14.96700001,74.859573,26.624001,4.60519981384277,1.32302110877472,1194,0,0,0,0,0
"Finland",1998,0,0,0,5153498,0.32776543,12290,26009.27,13.21399975,75.907204,24.527,4.60519981384277,1.30484585885751,490,0,2,0,0,0
"Finland",1999,0,0,0,5165474,0.33875898,12869,26177.348,11.69299984,76.789429,23.841999,4.60519981384277,1.30873963881622,494,0,1,0,0,0
"Finland",2000,0,0,0,5176209,0.34975252,13276,24285.467,11.13399982,79.125427,22.613001,4.60519981384277,1.28845956523651,1904,0,2,0,0,0
"Finland",2001,0,0,0,5188008,0.46403596,12728,24946.189,10.28999996,81.165627,22.438999,4.60519981384277,1.28121802140664,1452,0,0,0,0,0
"Finland",2002,0,0,0,5200598,0.57831937,12490,26869.676,10.42300034,82.440933,23.16,4.8448748588562,1.24725563352774,972,0,0,1,1,0
"Finland",2003,0,0,0,5213014,0.69260281,10843,32855.133,10.46899986,83.164299,23.889,5.2509331703186,1.29753738080646,66,0,2,0,0,0
"Finland",2004,0,0,0,5228172,0.80688626,11325,37702.844,10.3579998,83.319923,24.009001,5.2509331703186,1.250960581514,230,0,0,0,0,1
"Finland",2005,0,0,0,5246096,0.9211697,11809,39040.289,8.383999825,83.839729,23.974001,5.2509331703186,1.27818224875066,283,0,0,0,0,0
"Finland",2006,0,0,0,5266268,1.0354531,11827,41188.094,7.718999863,85.153214,23.716999,5.2509331703186,1.22674193305841,280,0,1,0,2,0
"Finland",2007,0,0,0,5288720,1.1497365,6204,48414.844,6.854000092,87.29113,22.816,5.77122497558594,1.1802942182689,352,0,0,0,0,0
"Finland",2008,0,0,0,5313399,1.26402,6617,53554.039,6.368999958,90.84034,23.283001,5.77122497558594,1.24314724731681,415,0,0,0,0,0
"Finland",2009,0,0,0,5338871,1.3783034,7447,47293.992,8.248999596,90.84034,26.870001,5.77122497558594,1.3942458472492,195,0,1,0,0,0
"Finland",2010,0,0,0,5363352,1.4925869,8724,46459.973,8.394000053,91.916023,27.341,5.77122497558594,1.45102395518303,244,0,1,0,0,0
"Finland",2011,0,0,0,5388272,1.6068703,9175,51081.996,7.781000137,95.05661,27.086,5.03573322296143,1.33789230194244,155,0,0,0,0,0
"Finland",2012,0,0,0,5413971,1.7211537,9919,47710.789,7.68900013,97.726112,28.346001,5.03573322296143,1.35994866616593,205,0,1,0,0,0
"Finland",2013,0,0,0,5438972,1.8354372,11252,49878.043,8.19299984,99.170792,29.422001,5.03573322296143,1.34787907263571,323,0,0,0,0,0
"Finland",2014,0,0,0,5461512,1.9497206,11798,50260.301,8.663000107,100.2034,30.191,5.7693133354187,1.28469721648936,311,0,2,0,0,0
"Finland",2015,0,0,0,5479531,2.0640039,12703,42811.215,9.376000404,99.995003,30.392,6.56029987335205,1.23944461527545,458,0,0,0,0,1
"Finland",2016,0,0,0,5495303,2.2605083,18401,43777.441,8.81799984,100.3517,29.816999,6.56029987335205,1.18656846789691,460,1,1,0,1,0
"France",1993,0,0,0,59106768,7.0067964,166269,22380.104,11.3210000991821,72.736656,27.024,6.8007001876831,NA,9640,0,0,0,0,0
"France",1994,2,0,2,59327192,7.1957402,195288,23496.523,12.59300041,73.940826,27.063999,6.8007001876831,NA,11873,0,0,0,4,0
"France",1995,9,1,10,59541899,7.3846836,155245,26890.221,11.83600044,75.269173,28.332001,6.8007001876831,1.48677677335047,10627,4,0,0,4,2
"France",1996,2,0,2,59753100,7.5736275,151329,26871.828,12.36699963,76.761673,28.624001,6.8007001876831,1.46933638699765,14282,0,1,0,0,0
"France",1997,0,0,0,59964851,7.7625713,146558,24228.941,12.56599998,77.685837,28.492001,1.97446668148041,1.42855264287654,9028,0,0,1,0,0
"France",1998,0,2,2,60186288,7.9515152,140215,24974.271,12.07499981,78.191673,28.709,1.97446668148041,1.41038955659311,7334,0,0,1,0,0
"France",1999,0,0,0,60496718,8.1404591,129722,24673.199,11.98099995,78.611656,28.681,1.97446668148041,1.40856631589316,12234,0,0,0,0,0
"France",2000,0,1,1,60912500,8.3294029,132508,22364.029,10.21700001,79.929169,27.58,1.97446668148041,1.35683778747925,14079,0,0,0,0,0
"France",2001,0,3,3,61357430,8.3556089,131601,22433.557,8.609999657,81.235832,27.576,1.97446668148041,1.44643089325185,13169,0,0,0,0,0
"France",2002,0,1,1,61805267,8.3818159,132182,24177.336,8.701999664,82.798332,28.295,6.8007001876831,1.5272425431202,10822,2,1,1,0,0
"France",2003,0,1,1,62244886,8.4080219,130838,29568.387,8.305999756,84.535843,28.669001,6.8007001876831,1.55936286155473,6920,0,0,1,0,0
"France",2004,1,0,1,62704895,8.4342289,139852,33741.266,8.913999557,86.346657,28.749001,6.8007001876831,1.52832802920625,10606,0,1,0,0,0
"France",2005,0,2,2,63179351,8.4604349,137316,34760.188,8.493000031,87.854156,28.726,6.8007001876831,1.5073291032077,6828,0,2,1,0,0
"France",2006,0,0,0,63621381,8.4866419,145996,36443.625,8.447999954,89.325844,28.275,6.8007001876831,1.47639451538321,7464,0,0,0,0,1
"France",2007,0,1,1,64016225,8.5128489,151789,41508.434,7.657000065,90.654999,28.065001,6.74984979629517,1.45944080438456,8729,0,1,0,5,1
"France",2008,0,1,1,64374984,8.5390549,171206,45334.113,7.063000202,93.205002,28.327,6.74984979629517,1.5385619209187,10482,0,0,0,0,0
"France",2009,0,0,0,64707040,8.5652618,196364,41575.418,8.736000061,93.286667,31.018,6.74984979629517,1.66213769519247,10332,0,0,0,3,0
"France",2010,0,4,4,65027507,8.5914679,200687,40638.336,8.87100029,94.714996,31.035999,6.74984979629517,1.6828639861193,8880,1,3,0,0,0
"France",2011,0,0,0,65342780,8.6176748,210207,43790.73,8.81099987,96.714996,30.816999,6.74984979629517,1.63712142963677,8460,0,0,0,1,0
"France",2012,4,1,5,65659809,8.6438808,217865,40874.703,9.399999619,98.605003,31.358,3.49519991874695,1.62528413388714,8167,0,0,0,0,1
"France",2013,1,2,3,65998687,8.6700878,232487,42592.934,9.920999527,99.456673,31.875999,3.49519991874695,1.6316918328973,6833,2,4,1,0,0
"France",2014,2,1,3,66312067,8.6962948,252264,43008.648,10.29199982,99.96167,32.213001,3.66529989242554,1.63269008473019,8139,0,0,0,0,0
